,x,y,z,cluster
8231,2004.3492,-972.78906,-2213.4355,19
8232,1475.3246,-964.0562,-2237.794,19
8233,1256.1356,-1057.7407,-2157.06,19
8234,1443.3951,-1048.9423,-2161.5186,19
8235,2537.809,-1027.2029,-2305.3052,19
8236,1184.335,-1046.3793,-2138.1956,19
8237,1486.503,-999.9255,-2180.0745,19
8238,1385.7732,-1064.3064,-2163.1948,19
8239,1744.1334,-913.15,-2240.9126,19
8240,2079.7188,-1022.5196,-2227.2622,19
8241,1192.5177,-995.3934,-2096.2625,19
8242,3383.738,-584.91815,-2302.557,19
8243,2985.888,-699.6284,-2293.1436,19
8244,3231.4526,-739.1467,-2328.835,19
8245,2982.5269,-716.63165,-2327.4956,19
8246,2450.5886,-922.3802,-2306.1367,19
8247,1550.8151,-938.32825,-2199.6377,19
8248,2595.436,-768.8148,-2316.4685,19
8249,2249.0337,-876.29333,-2225.8477,19
8250,2212.6062,-855.05524,-2250.6465,19
8251,1762.6462,-835.639,-2283.662,19
8252,1629.4174,-895.05725,-2157.9927,19
8253,1287.2258,-999.3843,-2152.5444,19
8254,1543.2937,-871.594,-2235.2158,19
8255,1937.4393,-1003.0361,-2230.8325,19
8256,2255.9011,-952.30414,-2293.5808,19
8257,2224.2515,-898.6079,-2266.1597,19
8258,2105.16,-923.7802,-2285.7676,19
8259,896.9831,-1084.8744,-2161.8928,19
8260,1287.598,-930.6561,-2202.1404,19
8261,2733.831,-869.1687,-2353.5225,19
8262,1768.8267,-1001.54956,-2179.9968,19
8263,1319.1108,-1042.1023,-2147.0527,19
8264,477.8537,-1073.878,-2044.3427,19
8265,1572.6036,-1034.168,-2206.8555,19
8266,1008.6031,-1036.3157,-2103.5903,19
8267,1604.5176,-925.03595,-2104.4492,19
8268,3719.2473,-446.21634,-2389.2422,19
8269,3364.978,-592.75226,-2361.3823,19
8270,2380.773,-701.12305,-2310.7131,19
8271,4068.477,-566.74365,-2420.0422,19
8272,3191.0547,-749.587,-2387.2534,19
8273,2338.8865,-767.68604,-2347.871,19
8274,2070.33,-819.8026,-2331.2864,19
8275,2588.962,-822.2096,-2323.683,19
8276,2192.9326,-860.3387,-2317.3926,19
8277,2033.0914,-931.4355,-2303.8237,19
8278,2312.4243,-777.5894,-2278.224,19
8279,1998.1251,-865.5495,-2274.6694,19
8280,1775.7173,-927.0784,-2206.9573,19
8281,1174.2998,-958.1899,-2199.052,19
8282,1904.6714,-836.07263,-2319.0325,19
8283,1885.0831,-999.1186,-2254.1433,19
8284,2262.7275,-980.1451,-2247.4187,19
8285,1458.6403,-1036.6438,-2220.3364,19
8286,2326.1274,-908.4148,-2285.0854,19
8287,2100.363,-1035.4329,-2244.525,19
8288,2391.3284,-859.6627,-2276.6494,19
8289,1609.4144,-855.5677,-2204.6438,19
8290,1448.7307,-972.58356,-2191.268,19
8291,1610.8176,-952.84503,-2259.6301,19
8292,1340.7313,-981.5265,-2175.2512,19
8293,697.25116,-946.4208,-2057.7485,19
8294,3514.4956,-627.89014,-2362.8794,19
8295,3597.9956,-704.6235,-2364.1218,19
8296,2934.872,-617.0805,-2330.4976,19
8297,2194.5552,-713.8044,-2225.8943,19
8298,2419.3516,-803.84796,-2290.7605,19
8299,1960.6549,-778.24445,-2226.9724,19
8300,1564.8802,-901.44147,-2197.546,19
8301,2402.9836,-860.16785,-2242.843,19
8302,1702.9738,-928.96814,-2215.5479,19
8303,1817.1555,-910.85065,-2243.6638,19
8304,1474.1835,-1018.5625,-2152.2957,19
8305,1125.4695,-1042.8907,-2162.4358,19
8306,1131.5723,-1012.7385,-2146.3013,19
8307,1740.7479,-960.3897,-2193.626,19
8308,1591.4089,-926.9862,-2166.866,19
8309,1509.6204,-1057.7003,-2189.4,19
8310,1272.4553,-1029.2671,-2163.0723,19
8311,786.20526,-1104.7656,-2118.3508,19
8312,1447.2719,-1014.20685,-2205.0432,19
8313,1194.6346,-1059.6265,-2168.0342,19
8314,1049.4459,-1010.0983,-2138.7927,19
8315,233.49988,-1190.5211,-2056.804,19
8316,1237.7864,-1005.7249,-2142.4795,19
8317,1714.6436,-924.82654,-2159.859,19
8318,594.7976,-1011.5714,-2019.9087,19
8319,1335.9998,-1060.0768,-2116.043,19
8320,-3123.6172,-1054.8639,-1674.6462,4
8321,-2879.6487,-1051.0337,-1722.6666,4
8322,-2513.7224,-1080.6831,-1796.4071,4
8323,-2628.6582,-1099.133,-1751.5292,4
8324,-3631.4656,-1141.8579,-1635.2546,4
8325,-2694.382,-1038.3556,-1764.9536,4
8326,-2643.8708,-1032.8516,-1735.3944,4
8327,-2935.441,-1011.1967,-1721.4912,4
8328,-2498.296,-1069.0504,-1749.0099,4
8329,-3353.0122,-1130.8892,-1629.1316,4
8330,-3291.262,-1101.4426,-1713.339,4
8331,-2890.8572,-1053.6697,-1755.3896,4
8332,-3556.8923,-1096.7218,-1614.9685,4
8333,-2723.5781,-1028.1641,-1776.1343,4
8334,-2993.291,-1012.98126,-1713.8582,4
8335,-3370.5938,-1034.0948,-1647.6486,4
8336,-3361.1782,-1073.995,-1616.4557,4
8337,-3022.9458,-996.4564,-1669.721,4
8338,-3182.7458,-1049.2312,-1707.1179,4
8339,-3040.0076,-1041.196,-1685.1426,4
8340,-3014.9954,-1052.7397,-1674.5913,4
8341,-2747.7996,-1024.6222,-1713.0033,4
8342,-2926.763,-959.45874,-1703.8838,4
8343,-2532.5815,-1026.9648,-1748.2882,4
8344,-2565.4011,-989.67535,-1734.1052,4
8345,-2516.2473,-964.69617,-1728.4506,4
8346,-2900.5994,-1023.7985,-1739.8705,4
8347,-3059.8167,-1133.2897,-1613.1808,4
8348,-2779.6243,-1077.2798,-1755.0598,4
8349,-3197.246,-1144.7344,-1672.1469,4
8350,-2830.5369,-1100.3401,-1792.7834,4
8351,-2844.475,-1148.3005,-1765.4584,4
8352,-3054.6099,-1163.388,-1638.7357,4
8353,-2896.2466,-1104.2266,-1725.7393,4
8354,-4257.0605,-1274.3152,-1550.4728,4
8355,-2735.5496,-1059.7169,-1776.5775,4
8356,-3444.4016,-1146.5142,-1668.2958,4
8357,-3207.832,-1109.5361,-1722.6906,4
8358,-3103.4028,-1136.4006,-1669.7285,4
8359,-3044.966,-1079.6938,-1685.0852,4
8360,-2815.7876,-998.3462,-1739.2858,4
8361,-2621.3608,-1119.5382,-1792.7574,4
8362,-2764.8801,-1103.442,-1672.5425,4
8363,-3248.6497,-1063.6434,-1665.01,4
8364,-3293.8057,-1052.2946,-1694.9303,4
8365,-2987.699,-1083.8016,-1702.6671,4
8366,-2501.5264,-1128.979,-1770.821,4
8367,-3091.9316,-1115.8057,-1778.3206,4
8368,-3121.0361,-1008.3752,-1705.566,4
8369,-2841.0864,-1067.0323,-1739.9261,4
8370,-2877.2327,-1102.6766,-1681.784,4
8371,-2825.9138,-1069.6763,-1680.9725,4
8372,-3169.9475,-1080.5132,-1732.2694,4
8373,-3145.587,-1155.7174,-1743.5292,4
8374,-2953.4019,-1073.147,-1756.1194,4
8375,-3406.5886,-1176.144,-1715.1493,4
8376,-2549.0093,-1053.1552,-1796.0414,4
8377,-3271.0117,-1182.1697,-1655.5891,4
8378,-2684.3684,-1100.9984,-1703.775,4
8379,-3058.5674,-1079.1654,-1733.5494,4
8380,-2702.7642,-1138.1997,-1717.4275,4
8381,-2748.626,-1125.681,-1700.7212,4
8382,-3295.459,-1115.9866,-1670.3917,4
8383,-3132.9722,-1157.3964,-1678.7264,4
8384,-2570.277,-1130.0604,-1715.6326,4
8385,-3102.0457,-1103.7748,-1665.6843,4
8386,-2982.5562,-1037.3184,-1727.3944,4
8387,-2183.119,-1035.9589,-1825.5181,4
8388,-2777.229,-1036.6772,-1703.3191,4
8389,-3459.053,-1073.7384,-1616.4196,4
8390,-2764.5947,-1057.1908,-1785.0602,4
8391,-2728.5776,-1058.0426,-1726.7896,4
8392,-3209.6772,-1127.3535,-1638.9747,4
8393,-3334.0437,-1118.0358,-1661.4854,4
8394,-3149.0737,-1006.94495,-1694.772,4
8395,-2793.4712,-1032.4379,-1756.0271,4
8396,-3009.2014,-1162.3561,-1672.8684,4
8397,-3069.2046,-1064.6887,-1639.3712,4
8398,-3105.4595,-1105.2731,-1746.0164,4
8399,-3078.3157,-1129.2852,-1750.736,4
8400,-2956.829,-1111.6554,-1734.215,4
8401,-2783.9697,-1184.421,-1731.6052,4
8402,-2909.3503,-1130.1042,-1752.2649,4
8403,-3544.3625,-1174.932,-1689.7561,4
8404,-2611.7695,-1096.0052,-1774.9904,4
8405,-2264.2185,-1158.5806,-1811.4568,4
8406,-3098.5176,-1069.4795,-1692.2267,4
8407,-3414.0405,-1146.3182,-1687.4806,4
8408,-2881.1394,-1092.5217,-1765.5399,4
8409,-2578.989,-1120.5331,-1772.0829,4
8410,-3538.3027,-1120.3558,-1610.5925,4
8411,-3285.7678,-1138.3932,-1644.7506,4
8412,-3255.6807,-1097.8523,-1710.0353,4
8413,-3317.246,-1156.1577,-1689.9575,4
8414,-2382.8555,-1135.5542,-1750.9757,4
8415,-3296.4373,-1090.2219,-1651.0667,4
8416,-4697.6865,-1188.1648,-1462.6326,4
8417,-3179.2383,-1142.8438,-1730.9576,4
8418,-2567.173,-1152.4458,-1749.69,4
8419,-3193.0312,-1112.5629,-1695.3873,4
8420,-3266.836,-1056.5374,-1710.3599,4
8421,-3042.4114,-1101.742,-1773.5969,4
8422,-2296.5432,-1084.2826,-1756.0636,4
8423,-3041.9897,-1228.9415,-1623.6307,4
8424,-3479.374,-1103.4056,-1625.9257,4
8425,-2933.8113,-1168.4913,-1670.6196,4
8426,-3201.4492,-1174.9092,-1627.0876,4
8427,-2700.3262,-1168.7391,-1683.471,4
8428,-2978.0276,-1200.7864,-1634.5972,4
8429,-3490.226,-1121.9258,-1606.8156,4
8430,-3522.8828,-1179.0968,-1651.3177,4
8431,-3272.7847,-1228.3739,-1596.3385,4
8432,-2787.3474,-1098.4912,-1790.8213,4
8433,-2705.49,-1073.5308,-1789.3984,4
8434,-3057.2783,-1144.9313,-1721.8665,4
8435,-2862.7014,-1119.3467,-1772.8765,4
8436,-3162.6829,-1133.8008,-1696.8826,4
8437,-2990.2915,-1152.9042,-1623.3235,4
8438,-2956.2302,-1129.8137,-1664.0901,4
8439,-2912.923,-1118.1047,-1682.9536,4
8440,-3367.6565,-1158.3077,-1637.9375,4
8441,-2859.5234,-1111.3754,-1725.7184,4
8442,-2890.5676,-1065.5623,-1701.3298,4
8443,-2768.9314,-1133.4391,-1788.3499,4
8444,-2959.067,-1102.0105,-1696.7299,4
8445,-3406.6147,-1080.1238,-1661.736,4
8446,-2842.1982,-1028.2249,-1756.4437,4
8447,-2545.0437,-1053.0125,-1735.0337,4
8448,-1773.8146,-1137.3777,-1882.7238,4
8449,-2748.5989,-1092.7926,-1709.2349,4
8450,-2930.1907,-1067.192,-1711.4496,4
8451,-3001.5947,-1275.5663,-1726.5577,4
8452,-2760.4287,-1106.3414,-1763.3156,4
8453,-2598.9897,-1085.2112,-1726.4186,4
8454,-3181.7434,-1246.7098,-1694.0793,4
8455,-2988.0146,-1120.6202,-1714.0271,4
8456,-2768.433,-1181.1339,-1795.4904,4
8457,-2638.961,-1154.1488,-1767.6991,4
8458,-3443.95,-1196.1163,-1636.0574,4
8459,-2731.9653,-1133.1396,-1725.5685,4
8460,-2775.9736,-1104.9393,-1715.3801,4
8461,-2510.2483,-1086.0356,-1748.6613,4
8462,-3285.823,-1212.574,-1622.0074,4
8463,-2333.7979,-1149.6481,-1777.1545,4
8464,-3142.2207,-1103.6422,-1752.8042,4
8465,-2944.2988,-1057.5365,-1688.4421,4
8466,-2762.9783,-1144.2538,-1739.5204,4
8467,-3130.4106,-1114.2104,-1690.1735,4
8468,-2829.378,-1111.8319,-1751.0498,4
8469,-2391.6602,-1101.5868,-1786.4132,4
8470,-2873.5513,-1139.1948,-1663.907,4
8471,-3155.8274,-1106.7173,-1660.0366,4
8472,-3522.5608,-1136.9779,-1671.5549,4
8473,-2927.481,-1130.663,-1701.7158,4
8474,-2902.4219,-1163.268,-1636.399,4
8475,-2803.5132,-1066.0118,-1722.7947,4
8476,-3250.411,-1103.6023,-1619.1583,4
8477,-2792.4468,-1133.2759,-1825.4963,4
8478,-2663.1501,-1118.7461,-1780.7418,4
8479,-2400.242,-1136.7458,-1828.4153,4
8480,-3014.9385,-1228.0985,-1656.33,4
8481,-3310.266,-1227.0386,-1603.2715,4
8482,-3087.5852,-1233.2972,-1670.3827,4
8483,-2543.7585,-1219.8907,-1754.5101,4
8484,-2791.797,-1195.143,-1673.3865,4
8485,-2640.2585,-1188.3882,-1695.2567,4
8486,-2632.2747,-1049.883,-1783.9883,4
8487,-2697.1335,-1115.9877,-1770.2504,4
8488,-3317.1736,-1177.6936,-1737.2275,4
8489,-2756.1692,-1091.7781,-1806.9222,4
8490,-3011.9836,-1043.6,-1730.8658,4
8491,-3313.5994,-1202.87,-1657.7476,4
8492,-3101.5684,-1168.142,-1689.9907,4
8493,-3066.3743,-1160.8931,-1697.0205,4
8494,-3272.959,-1126.6099,-1706.3624,4
8495,-2726.3286,-1103.1178,-1784.6509,4
8496,-3111.649,-1117.5675,-1718.2338,4
8497,-3015.6128,-1159.2195,-1643.6461,4
8498,-3228.1504,-1189.7664,-1658.085,4
8499,-2551.991,-1081.2605,-1752.789,4
8500,-2956.0989,-1191.3333,-1737.8345,4
8501,-2361.9517,-1096.9182,-1772.7054,4
8502,-2834.8872,-1132.5675,-1659.598,4
8503,-2840.7607,-1190.436,-1702.2413,4
8504,-2759.8904,-1165.9822,-1688.2953,4
8505,-3284.4375,-1262.8159,-1588.7483,4
8506,-2866.4993,-1155.6033,-1795.99,4
8507,-3381.9692,-1242.4761,-1615.7134,4
8508,-2944.038,-1151.457,-1768.7526,4
8509,-3070.478,-1149.1559,-1779.2379,4
8510,-3288.387,-1165.7874,-1727.9803,4
8511,-2867.893,-1173.2075,-1757.4647,4
8512,-3066.302,-1098.339,-1713.2041,4
8513,-3230.7654,-1161.1311,-1681.0781,4
8514,-3196.826,-1207.0085,-1694.3319,4
8515,-3280.183,-1167.2843,-1697.5759,4
8516,-3093.2556,-1155.8143,-1639.573,4
8517,-3209.8208,-1197.1147,-1723.3485,4
8518,-3353.1934,-1182.9027,-1622.4526,4
8519,-3231.0847,-1216.1342,-1692.6785,4
8520,-3220.8684,-1085.3744,-1681.2073,4
8521,-2561.96,-1134.5339,-1817.9954,4
8522,-2741.5002,-1168.6028,-1741.6345,4
8523,-3299.4507,-1235.735,-1642.8749,4
8524,-2567.9797,-1086.2769,-1807.1719,4
8525,-2310.8445,-1107.3477,-1801.8513,4
8526,-2280.1265,-1136.2506,-1780.1792,4
8527,-3078.6921,-1107.1713,-1645.7819,4
8528,-3246.3125,-1123.3179,-1643.1957,4
8529,-2895.6675,-1153.1055,-1725.6278,4
8530,-3176.9255,-1078.4469,-1677.5854,4
8531,-3212.3262,-1143.7261,-1706.9469,4
8532,-3552.8713,-1272.1813,-1652.8292,4
8533,-3036.9744,-1202.6687,-1697.376,4
8534,-2881.801,-1141.4915,-1774.0043,4
8535,-3112.1123,-1197.3301,-1720.8326,4
8536,-2927.3596,-1164.06,-1730.8591,4
8537,-2529.8203,-1170.9731,-1793.8589,4
8538,-2987.2332,-1162.4448,-1745.6521,4
8539,-3172.0513,-1108.5079,-1728.0894,4
8540,-2508.338,-1202.429,-1748.719,4
8541,-2767.916,-1172.1245,-1781.9463,4
8542,-3264.828,-1143.0939,-1681.6613,4
8543,-3089.679,-1167.0955,-1737.1683,4
8544,-3479.4976,-1174.5923,-1670.7202,4
8545,-3184.7512,-1177.6506,-1669.1617,4
8546,-2991.568,-1068.9738,-1749.8003,4
8547,-2532.5261,-1153.1582,-1772.438,4
8548,-2879.991,-1225.2563,-1660.5533,4
8549,-3660.9026,-1223.285,-1634.1846,4
8550,-3585.3618,-1203.9004,-1679.6608,4
8551,-3021.097,-1099.737,-1727.6715,4
8552,-2333.6655,-1205.5769,-1773.0946,4
8553,-3172.8374,-1140.1031,-1617.5729,4
8554,-3247.3245,-1156.3281,-1622.4679,4
8555,-3450.4414,-1225.7827,-1724.2639,4
8556,-3652.9668,-1280.7845,-1623.7764,4
8557,-2421.5422,-1166.5425,-1830.5264,4
8558,-3137.1057,-1183.5024,-1750.0653,4
8559,-3013.7273,-1228.3403,-1602.2133,4
8560,-3033.1184,-1197.5585,-1725.9625,4
8561,-3483.7676,-1170.5312,-1600.2312,4
8562,-3141.2988,-1157.2455,-1786.641,4
8563,-2726.3445,-1139.234,-1794.3656,4
8564,-3612.5835,-1225.1628,-1598.9591,4
8565,-2823.3284,-1133.1072,-1793.4862,4
8566,-2827.07,-1185.2042,-1752.9049,4
8567,-3434.2168,-1198.6111,-1688.2484,4
8568,-3272.9355,-1095.0012,-1674.8918,4
8569,-2815.881,-1139.3684,-1690.4141,4
8570,-3069.87,-1220.846,-1641.7976,4
8571,-3364.7373,-1190.1914,-1659.6011,4
8572,-2516.649,-1025.184,-1792.6458,4
8573,-2797.9358,-1148.5168,-1770.9948,4
8574,-2536.56,-1151.8505,-1704.5774,4
8575,-3532.1038,-1242.1659,-1589.535,4
8576,-2668.3296,-1066.6855,-1757.1011,4
8577,-2819.3037,-1060.6024,-1768.1935,4
8578,-2354.2993,-1205.7894,-1749.7377,4
8579,-2816.0046,-1107.7798,-1679.9606,4
8580,-3510.4536,-1182.6606,-1602.88,4
8581,-3097.027,-1127.4418,-1610.6992,4
8582,-2563.4116,-1177.1545,-1713.8761,4
8583,-2949.1226,-1197.0227,-1639.9958,4
8584,-3790.2808,-1239.8705,-1573.3534,4
8585,-3082.6313,-1188.1554,-1655.9519,4
8586,-2257.9473,-1198.3496,-1796.3932,4
8587,-2802.2202,-1157.3916,-1805.6132,4
8588,-2678.7275,-1246.0791,-1703.5576,4
8589,-2813.2493,-1166.1412,-1654.8728,4
8590,-3740.254,-1266.6342,-1584.5825,4
8591,-3026.5654,-1138.5914,-1749.9482,4
8592,-3526.5525,-1239.6622,-1673.2786,4
8593,-2643.2507,-1098.8208,-1797.1445,4
8594,-3174.4045,-1123.4923,-1774.3213,4
8595,-3000.4875,-1214.6339,-1687.7633,4
8596,-2829.2002,-1234.7,-1707.9935,4
8597,-3369.5322,-1152.3401,-1681.2959,4
8598,-3228.5957,-1172.9103,-1721.1041,4
8599,-3069.5198,-1121.035,-1695.6527,4
8600,-3030.5818,-1167.1803,-1703.3889,4
8601,-3408.9456,-1243.2434,-1622.6443,4
8602,-3420.5366,-1117.7832,-1643.4534,4
8603,-2989.6755,-1105.3776,-1659.4761,4
8604,-2163.3447,-1155.3696,-1825.599,4
8605,-2585.9949,-1056.2642,-1758.5853,4
8606,-3445.2585,-1192.3978,-1574.2728,4
8607,-3051.638,-1200.118,-1805.6578,4
8608,-3114.0789,-1151.0997,-1760.6786,4
8609,-3323.61,-1171.379,-1662.6487,4
8610,-3871.3472,-1295.6301,-1584.04,4
8611,-3790.1277,-1221.6965,-1617.7273,4
8612,-2265.4478,-1189.4937,-1840.9856,4
8613,-2347.9775,-1130.9324,-1801.1493,4
8614,-2814.1943,-1213.2969,-1744.4843,4
8615,-2610.9048,-1158.7847,-1758.5724,4
8616,-2980.8955,-1132.9084,-1753.283,4
8617,-3075.268,-1199.1803,-1720.3828,4
8618,-2937.3096,-1289.3965,-1686.4767,4
8619,-2932.777,-1187.3817,-1696.45,4
8620,-2963.5974,-1148.9144,-1729.1473,4
8621,-3039.9805,-1253.8037,-1717.5109,4
8622,-3170.2637,-1176.3043,-1714.0818,4
8623,-3095.194,-1225.3833,-1628.9932,4
8624,-2920.1633,-1058.7498,-1768.408,4
8625,-2713.566,-1160.71,-1758.66,4
8626,-2766.513,-1239.0048,-1752.9156,4
8627,-2995.2166,-1189.2996,-1716.1766,4
8628,-3524.678,-1147.1481,-1642.0396,4
8629,-2476.566,-1164.4258,-1819.6475,4
8630,-2119.885,-1177.9451,-1811.4146,4
8631,-3149.4153,-1121.1213,-1613.3353,4
8632,-2594.5776,-1165.8823,-1716.6112,4
8633,-2476.9675,-1162.4728,-1747.4723,4
8634,-2997.816,-1191.6848,-1668.4597,4
8635,-2725.4954,-1244.1849,-1698.3951,4
8636,-2588.0994,-1197.4656,-1697.6425,4
8637,-2826.8167,-1170.3386,-1794.1682,4
8638,-2731.7822,-1187.5114,-1800.5239,4
8639,-3115.7993,-1248.3401,-1647.8226,4
8640,-3456.3328,-1171.8688,-1603.4746,4
8641,-2967.5981,-1192.7675,-1690.22,4
8642,-3558.4082,-1217.4812,-1636.3165,4
8643,-3314.0598,-1240.7617,-1755.8524,4
8644,-3393.8293,-1227.1438,-1664.3561,4
8645,-3006.544,-1195.3955,-1607.2537,4
8646,-2789.623,-1209.1847,-1776.7893,4
8647,-2522.119,-1120.8401,-1810.1779,4
8648,-3105.6145,-1223.8839,-1698.1613,4
8649,-3393.6487,-1154.4935,-1662.0363,4
8650,-3055.558,-1225.5038,-1728.4004,4
8651,-2226.796,-1130.5466,-1828.4843,4
8652,-2663.3984,-1222.5828,-1741.9128,4
8653,-3362.8428,-1316.6326,-1601.4364,4
8654,-3364.0388,-1111.2839,-1705.3391,4
8655,-3359.9282,-1166.242,-1725.2789,4
8656,-2458.5264,-1089.7126,-1788.2291,4
8657,-3129.5767,-1186.7764,-1655.5222,4
8658,-2927.5718,-1110.2432,-1733.2535,4
8659,-3092.2349,-1241.1847,-1725.1031,4
8660,-2761.6953,-1204.1384,-1743.2455,4
8661,-2975.7783,-1171.9613,-1660.9283,4
8662,-2788.8787,-1151.1427,-1693.4086,4
8663,-3357.1038,-1220.4524,-1613.4608,4
8664,-3284.4333,-1219.621,-1675.6833,4
8665,-2150.6897,-1215.9581,-1809.683,4
8666,-3251.6182,-1242.8711,-1615.328,4
8667,-3054.8162,-1188.5737,-1620.6617,4
8668,-2984.2966,-1155.64,-1699.3236,4
8669,-2645.584,-1169.6267,-1731.4979,4
8670,-2965.7788,-1170.3252,-1791.4604,4
8671,-2997.2852,-1146.3329,-1796.7158,4
8672,-2890.1565,-1195.897,-1709.9767,4
8673,-3149.2273,-1211.4398,-1725.9386,4
8674,-3488.4128,-1207.9171,-1650.9022,4
8675,-3510.557,-1178.5829,-1689.9111,4
8676,-3472.0242,-1140.9761,-1623.4829,4
8677,-2620.761,-1238.4874,-1799.5912,4
8678,-2652.1167,-1202.1234,-1725.7139,4
8679,-3773.0544,-1233.4532,-1581.6173,4
8680,-3742.976,-1229.2012,-1624.1215,4
8681,-2858.4214,-1150.8452,-1730.2972,4
8682,-3394.678,-1303.9922,-1619.8792,4
8683,-2618.5024,-1150.4,-1677.881,4
8684,-2663.386,-1110.277,-1730.2133,4
8685,-3329.1555,-1187.3362,-1687.9578,4
8686,-2223.7283,-1181.765,-1817.315,4
8687,-2940.6763,-1217.2719,-1747.3563,4
8688,-2603.9592,-1201.5226,-1762.7301,4
8689,-3072.4482,-1255.4269,-1618.9717,4
8690,-2494.9421,-1225.818,-1806.3756,4
8691,-2580.8237,-1211.3983,-1790.7435,4
8692,-3193.8484,-1274.7844,-1684.4093,4
8693,-2897.9265,-1161.6506,-1699.4575,4
8694,-2737.8552,-1146.0814,-1766.4478,4
8695,-3405.269,-1190.6571,-1683.1182,4
8696,-2597.0771,-1297.6941,-1766.631,4
8697,-2810.3196,-1165.0544,-1730.6921,4
8698,-2891.9153,-1181.4631,-1772.9053,4
8699,-2348.331,-1333.9503,-1815.6664,4
8700,-2375.1384,-1251.9705,-1772.92,4
8701,-3567.2146,-1252.8123,-1629.6908,4
8702,-3118.0505,-1211.8936,-1661.2549,4
8703,-3173.2407,-1175.4811,-1773.9623,4
8704,-3447.0935,-1243.0151,-1633.6187,4
8705,-3377.1897,-1226.4442,-1746.1263,4
8706,-3415.544,-1240.2854,-1702.6409,4
8707,-2757.493,-1153.2662,-1836.0903,4
8708,-2579.818,-1248.4978,-1724.3885,4
8709,-3031.2046,-1105.5245,-1636.1285,4
8710,-2303.6978,-1088.8748,-1839.2347,4
8711,-2853.5356,-1255.2632,-1805.1014,4
8712,-3517.084,-1217.6919,-1619.4211,4
8713,-2531.6292,-1187.7277,-1726.5293,4
8714,-3360.195,-1235.1693,-1715.2968,4
8715,-3028.1865,-1193.3107,-1642.7579,4
8716,-3236.0266,-1237.0127,-1655.3284,4
8717,-3400.1328,-1279.2421,-1658.9778,4
8718,-2768.247,-1281.8129,-1676.7043,4
8719,-2659.7983,-1226.3638,-1686.288,4
8720,-2655.1897,-1258.9276,-1713.3334,4
8721,-2712.0535,-1214.0487,-1689.792,4
8722,-3252.2104,-1176.2913,-1750.5054,4
8723,-3477.1392,-1214.7969,-1598.7318,4
8724,-2630.7896,-1226.8342,-1736.9845,4
8725,-2759.8892,-1273.8278,-1760.2748,4
8726,-3071.1936,-1207.0692,-1686.4364,4
8727,-2990.5535,-1289.7787,-1773.6552,4
8728,-2796.9998,-1118.927,-1757.6758,4
8729,-2567.317,-1183.0908,-1755.7794,4
8730,-3233.3547,-1206.8589,-1603.9636,4
8731,-3533.3257,-1204.1078,-1582.2444,4
8732,-3552.0286,-1168.158,-1660.7804,4
8733,-2852.3813,-1154.3956,-1696.8059,4
8734,-2861.0354,-1230.5237,-1620.7213,4
8735,-2736.42,-1227.7628,-1641.5934,4
8736,-3431.2983,-1105.767,-1697.478,4
8737,-3465.754,-1193.0236,-1713.7295,4
8738,-2246.274,-1194.9504,-1837.0935,4
8739,-2687.7632,-1199.3063,-1823.6198,4
8740,-3336.492,-1215.4421,-1720.588,4
8741,-3074.9937,-1183.7534,-1785.141,4
8742,-2506.3738,-1208.6173,-1826.4677,4
8743,-2802.38,-1240.2654,-1737.834,4
8744,-2473.5925,-1249.561,-1751.1725,4
8745,-2906.7888,-1227.3108,-1628.1715,4
8746,-2957.5842,-1274.2759,-1641.1366,4
8747,-2646.4272,-1260.7028,-1801.2985,4
8748,-2887.9182,-1222.2974,-1767.9373,4
8749,-3432.5215,-1227.6475,-1668.4592,4
8750,-2901.2231,-1182.1228,-1803.7096,4
8751,-3021.0122,-1209.6963,-1766.3097,4
8752,-2952.2778,-1294.6921,-1658.8691,4
8753,-3347.3594,-1226.7839,-1662.975,4
8754,-3121.897,-1150.4991,-1716.9176,4
8755,-3050.73,-1166.1488,-1751.073,4
8756,-3098.5186,-1196.4421,-1684.1376,4
8757,-3237.3784,-1242.2059,-1756.1927,4
8758,-3593.4143,-1171.3319,-1679.2394,4
